station_id,station_name,state,district,city,location,latitude,longitude,operator,govt_private,charger_type,ac_dc,power_kw,connector_rating,num_connectors,source_record_count,source,data_date,status,usage_cost,review_flag
BEE-26.912864-76.466964,hŵĂŝĚ >ĂŬĞ ZĞƐŽƌƚ͕ <ĂůĂŬŚŽ <ĂƌƵŶĂ ŶƚĞƌƉƌŝƐĞƐ ;hŵĂŝĚ WĂůĂĐĞ sŝůůĂŐĞ WŽƐƚ <ĂůĂŬŚŽ͕ EŚ Ϯϭ ŝƐƚƌŝĐƚ ĂƵƐĂ͕ ZĂũĂƐƚŚĂŶͲϯϬϯϯϬϰ,Rajasthan,Dausa,Dausa,hŵĂŝĚ >ĂŬĞ ZĞƐŽƌƚ͕ <ĂůĂŬŚŽ <ĂƌƵŶĂ ŶƚĞƌƉƌŝƐĞƐ ;hŵĂŝĚ WĂůĂĐĞ sŝůůĂŐĞ WŽƐƚ <ĂůĂŬŚŽ͕ EŚ Ϯϭ ŝƐƚƌŝĐƚ ĂƵƐĂ͕ ZĂũĂƐƚŚĂŶͲϯϬϯϯϬϰ,26.912864,76.466964,Tata Power,Private,CCS-II; Type-II AC,AC+DC,25.0,25; 7.4,2,2,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-27.309375-77.382295,Indian Oil Petrol Pump Alwar-Bharatpur Rdsh-14 Kaswa Kum Teh-Kumher Distt-Bharatpur (New-De,Rajasthan,Deeg,Deeg,Indian Oil Petrol Pump Alwar-Bharatpur Rdsh-14 Kaswa Kum Teh-Kumher Distt-Bharatpur (New-De,27.309375,77.382295,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-25.566281-73.889751,"Cafe Shree Jaswant Enterprise Pitspot, Vijaypura, Pitstop Kasra No 370 Gram Havala, Panchayat Tesil Deograh, Distt. Rajsamand",Rajasthan,Rajsamand,Deograh,"Cafe Shree Jaswant Enterprise Pitspot, Vijaypura, Pitstop Kasra No 370 Gram Havala, Panchayat Tesil Deograh, Distt. Rajsamand",25.566281,73.889751,Tata Power,Private,CCS-II; Type-II AC,AC+DC,25.0,25; 7.4,2,2,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.036053-73.834072,"Mshsd Vasudev Hp Filling Station,Deoli Kalan",Rajasthan,Pali,Deoli Kalan,"Mshsd Vasudev Hp Filling Station,Deoli Kalan",26.036053,73.834072,HPCL,Govt.,Type-II AC,AC,7.4,7.4,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.525235-77.345166,Kanchanpura On Nh-11B Karauli-Sarmathura Road Distt. Dholpur,Rajasthan,Dholpur,Dhaulpur,Kanchanpura On Nh-11B Karauli-Sarmathura Road Distt. Dholpur,26.525235,77.345166,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.858299-77.891270,Dholpur,Rajasthan,Dholpur,Dholpur,Dholpur,26.858299,77.89127,HPCL,Govt.,Type-II AC,AC,7.0,7,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.695301-77.890299,"HPCL, D/L-Rohil, Dholpur",Rajasthan,Dholpur,Dholpur,"HPCL, D/L-Rohil, Dholpur",26.695301,77.890299,HPCL,Govt.,CCS-II,DC,60.0,60,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.591793-75.166980,Indian Oil Petrol Pump Village Gagardu To Harsoli Road,Rajasthan,Dudu,Dudu,Indian Oil Petrol Pump Village Gagardu To Harsoli Road,26.591793,75.16698,IOCL,Govt.,Type-II AC,AC,7.4,7.4,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.743008-75.026176,Indian Oil Petrol Pump Village Sali Tehsil Dudu To Pinguin Road,Rajasthan,Dudu,Dudu,Indian Oil Petrol Pump Village Sali Tehsil Dudu To Pinguin Road,26.743008,75.026176,IOCL,Govt.,Type-II AC,AC,7.4,7.4,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.725143-75.092194,Iocl Petrol Pump Village Sakhun Teh.Dudu To Narain Road,Rajasthan,Dudu,Dudu,Iocl Petrol Pump Village Sakhun Teh.Dudu To Narain Road,26.725143,75.092194,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.669046-75.346100,Sh02 Dudu Road Mauzmabad Distt Jaipur,Rajasthan,Dudu,Dudu,Sh02 Dudu Road Mauzmabad Distt Jaipur,26.669046,75.3461,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.722563-73.905712,Bhachariya Sagwara-Dungarur Road Distt-Dungarpur Rajasthan,Rajasthan,Dungarpur,Dungarpur,Bhachariya Sagwara-Dungarur Road Distt-Dungarpur Rajasthan,23.722563,73.905712,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.790230-73.521680,Bichhiwara,Rajasthan,Dungarpur,Dungarpur,Bichhiwara,23.79023,73.52168,HPCL,Govt.,Type-II AC,AC,7.0,7,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.949597-73.577708,"HPCL. D/L - Deepika, Bhuwali",Rajasthan,Dungarpur,Dungarpur,"HPCL. D/L - Deepika, Bhuwali",23.949597,73.577708,HPCL,Govt.,CCS-II,DC,30.0,30,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.947330-73.575330,"HPCL. D/L - Manish, Bhuwali",Rajasthan,Dungarpur,Dungarpur,"HPCL. D/L - Manish, Bhuwali",23.94733,73.57533,HPCL,Govt.,Type-II AC,AC,7.0,7,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.756945-73.691116,Himmatpura,Rajasthan,Dungarpur,Dungarpur,Himmatpura,23.756945,73.691116,HPCL,Govt.,Bharat AC-001,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.800819-74.101477,Indian Oil Petrol Pump Village-Kariyana Tehsil-Sagwara Distt-Dungarpur (Rajasthan),Rajasthan,Dungarpur,Dungarpur,Indian Oil Petrol Pump Village-Kariyana Tehsil-Sagwara Distt-Dungarpur (Rajasthan),23.800819,74.101477,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.803223-73.522995,Nh 48 Bichhiwara Dungarpur Rajasthan 314801,Rajasthan,Dungarpur,Dungarpur,Nh 48 Bichhiwara Dungarpur Rajasthan 314801,23.803223,73.522995,Sharify,Private,CCS-II,DC,60.0,60,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.944420-73.571129,Nh-8Udaipur-Ahmedabad Road Bhuwali Distt-Dungarpur Rajasthan,Rajasthan,Dungarpur,Dungarpur,Nh-8Udaipur-Ahmedabad Road Bhuwali Distt-Dungarpur Rajasthan,23.94442,73.571129,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.844316-73.525571,"Nh8 Hotel & Resort, Bichhiwara, Restaurant, Nh48 Village:- Barothi, Teh:-Bichhiwara ,District:-Dungarpur Pin 314801",Rajasthan,Dungarpur,Dungarpur,"Nh8 Hotel & Resort, Bichhiwara, Restaurant, Nh48 Village:- Barothi, Teh:-Bichhiwara ,District:-Dungarpur Pin 314801",23.844316,73.525571,Tata Power,Private,CCS-II; Type-II AC,AC+DC,30.0,30; 7.4,2,2,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.643360-74.105740,Parda Moru,Rajasthan,Dungarpur,Dungarpur,Parda Moru,23.64336,74.10574,HPCL,Govt.,Type-II AC,AC,7.0,7,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.864028-73.583048,Sabli Tehsil-Bichhiwada Distt-Dungarpur Rajasthan,Rajasthan,Dungarpur,Dungarpur,Sabli Tehsil-Bichhiwada Distt-Dungarpur Rajasthan,23.864028,73.583048,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.751971-74.067925,Sagwara Road Village Saroda Tehsil,Rajasthan,Dungarpur,Dungarpur,Sagwara Road Village Saroda Tehsil,23.751971,74.067925,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.831540-73.766300,Sarkan Kopcha,Rajasthan,Dungarpur,Dungarpur,Sarkan Kopcha,23.83154,73.7663,HPCL,Govt.,Type-II AC,AC,7.0,7,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.664879-73.999974,Sh-10 Sagwara Distt-Dungarpur (Rajasthan),Rajasthan,Dungarpur,Dungarpur,Sh-10 Sagwara Distt-Dungarpur (Rajasthan),23.664879,73.999974,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.912828-74.118576,Sh-32 Rayki Distt-Dungarpur Rajasthan,Rajasthan,Dungarpur,Dungarpur,Sh-32 Rayki Distt-Dungarpur Rajasthan,23.912828,74.118576,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.739400-73.999700,Village Od,Rajasthan,Dungarpur,Dungarpur,Village Od,23.7394,73.9997,HPCL,Govt.,Bharat AC-001,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.880600-74.252300,Village Richa Teshil Aspur Distt-Dungarpur (Rajasthan),Rajasthan,Dungarpur,Dungarpur,Village Richa Teshil Aspur Distt-Dungarpur (Rajasthan),23.8806,74.2523,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.717470-73.999745,Village-Padra Tehsil-Sagwara Distt-Dungarpur Rajasthan,Rajasthan,Dungarpur,Dungarpur,Village-Padra Tehsil-Sagwara Distt-Dungarpur Rajasthan,23.71747,73.999745,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.656980-74.025930,Sagwara,Rajasthan,Y.S.R Kadapa,Dungarpur,Sagwara,23.65698,74.02593,HPCL,Govt.,Bharat AC-001,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-24.814042-74.092463,"FATEHNAGAR CITY, FATEHNAGAR, , City=FATEHNAGAR, District=UDAIPUR RAJASTHAN, State=Rajasthan",Rajasthan,UDAIPUR,FATEHNAGAR,"FATEHNAGAR CITY, FATEHNAGAR, , City=FATEHNAGAR, District=UDAIPUR RAJASTHAN, State=Rajasthan",24.814042,74.092463,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-28.011496-74.949269,"NH-65,NEAR DOJATI BALAJI KA MANDIR,, FATEHPUR, , City=FATEHPUR, District=SIKAR RAJASTHAN, State=Rajasthan",Rajasthan,SIKAR,FATEHPUR,"NH-65,NEAR DOJATI BALAJI KA MANDIR,, FATEHPUR, , City=FATEHPUR, District=SIKAR RAJASTHAN, State=Rajasthan",28.011496,74.949269,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.781897-75.396874,"137,138,139, VILL. GADOTA , NH-8, JAIPUR-AJMER ROAD(RHS), City=GADOTA, District=DUDU, State=Rajasthan",Rajasthan,DUDU,GADOTA,"137,138,139, VILL. GADOTA , NH-8, JAIPUR-AJMER ROAD(RHS), City=GADOTA, District=DUDU, State=Rajasthan",26.781897,75.396874,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.785379-75.409821,"NH-8, TEHSIL DUDU, , City=GADOTA, District=DUDU, State=Rajasthan",Rajasthan,DUDU,GADOTA,"NH-8, TEHSIL DUDU, , City=GADOTA, District=DUDU, State=Rajasthan",26.785379,75.409821,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-25.779200-70.674800,"VILLAGE GADRA ROAD, , City=GADRA District=BARMER, State=Rajasthan",Rajasthan,BARMER,GADRA ROAD,"VILLAGE GADRA ROAD, , City=GADRA District=BARMER, State=Rajasthan",25.7792,70.6748,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-25.018035-74.639519,"VILLAGE GANGRAR,, NH-79 (BHILWARA-CHITTORGARH ROAD), , City=GANGRAR, District=CHITTORGARH, State=Rajasthan",Rajasthan,CHHITTORGARH,GANGRAR,"VILLAGE GANGRAR,, NH-79 (BHILWARA-CHITTORGARH ROAD), , City=GANGRAR, District=CHITTORGARH, State=Rajasthan",25.018035,74.639519,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.763900-74.252800,"VILLAGE GANORA, , City=GANORA, District=BANSWARA, State=Rajasthan",Rajasthan,BANSWARA,GANORA,"VILLAGE GANORA, , City=GANORA, District=BANSWARA, State=Rajasthan",23.7639,74.2528,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.840100-76.495400,"VILLAGE GARH, DIST DAUSA, , City=GARH, District=DAUSA, State=Rajasthan",Rajasthan,DAUSA,GARH,"VILLAGE GARH, DIST DAUSA, , City=GARH, District=DAUSA, State=Rajasthan",26.8401,76.4954,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.591667-74.173271,"228 JAWAHAR COLONY , NAVAPADAR, TEHSIL GARHI, City=GARHI, District=BANSWARA, State=Rajasthan",Rajasthan,BANSWARA,GARHI,"228 JAWAHAR COLONY , NAVAPADAR, TEHSIL GARHI, City=GARHI, District=BANSWARA, State=Rajasthan",23.591667,74.173271,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-23.752876-74.400372,"GHATOL - BANSWARA ROAD, NH 113, , City=GHATOL, District=BANSWARA RAJASTHAN, State=Rajasthan",Rajasthan,BANSWARA,GHATOL,"GHATOL - BANSWARA ROAD, NH 113, , City=GHATOL, District=BANSWARA RAJASTHAN, State=Rajasthan",23.752876,74.400372,BPCL,Govt.,CCS,DC,30.0,30,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-24.904273-73.405930,"VILLAGE MADRI DEVSTHAN, KHASRA NO. 571,574,575,577,591, , City=GOGUNDA, District=UDAIPUR, State=Rajasthan",Rajasthan,UDAIPUR,GOGUNDA,"VILLAGE MADRI DEVSTHAN, KHASRA NO. 571,574,575,577,591, , City=GOGUNDA, District=UDAIPUR, State=Rajasthan",24.904273,73.40593,BPCL,Govt.,Bharat AC; CCS,AC+DC,60.0,3; 60,3,2,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-27.665200-77.069980,"NEAR RBM SENIOR SECONDARY SCHOOL,, TEHSIL - PAHARI, , City=GOPALGARH, District=DEEG, State=Rajasthan",Rajasthan,DEEG,GOPALGARH,"NEAR RBM SENIOR SECONDARY SCHOOL,, TEHSIL - PAHARI, , City=GOPALGARH, District=DEEG, State=Rajasthan",27.6652,77.06998,BPCL,Govt.,Bharat AC; CCS,AC+DC,60.0,3; 60,3,2,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.380860-75.472640,"VILLAGE GOPALPURA, SH-12, JAIPUR-MALPURA ROAD, , City=GOPALPURA, District=TONK, State=Rajasthan",Rajasthan,TONK,GOPALPURA,"VILLAGE GOPALPURA, SH-12, JAIPUR-MALPURA ROAD, , City=GOPALPURA, District=TONK, State=Rajasthan",26.38086,75.47264,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.656780-73.725090,"VILLAGE GOTAN, THESIL MERTA CITY, , City=GOTAN, District=NAGAUR, State=Rajasthan",Rajasthan,NAGAUR,GOTAN,"VILLAGE GOTAN, THESIL MERTA CITY, , City=GOTAN, District=NAGAUR, State=Rajasthan",26.65678,73.72509,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-25.889212-74.631240,"NH 79, BHILWARA NASIRABAD ROAD, GULABPURA, TEH. HURDA, , City=GULABPURA, District=BHILWARA, State=Rajasthan",Rajasthan,BHILWARA,GULABPURA,"NH 79, BHILWARA NASIRABAD ROAD, GULABPURA, TEH. HURDA, , City=GULABPURA, District=BHILWARA, State=Rajasthan",25.889212,74.63124,BPCL,Govt.,CCS,DC,30.0,30,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-24.656011-76.717735,"VILLAGE-GULKHEDI, NH-90, TEHSIL-CHHIPABAROD, , City=GULKHEDI, District=BARAN, State=Rajasthan",Rajasthan,BARAN,GULKHEDI,"VILLAGE-GULKHEDI, NH-90, TEHSIL-CHHIPABAROD, , City=GULKHEDI, District=BARAN, State=Rajasthan",24.656011,76.717735,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.913000-74.282000,"VILLAGE GUNDISAR TEHSIL DEGANA, ON NH-458, , City=GUNDISAR, District=NAGAUR, State=Rajasthan",Rajasthan,NAGAUR,GUNDISAR,"VILLAGE GUNDISAR TEHSIL DEGANA, ON NH-458, , City=GUNDISAR, District=NAGAUR, State=Rajasthan",26.913,74.282,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.902820-73.840259,Indian Oil Petrol Pump Chak 4-A Choti Sriganganagar,Rajasthan,Ganganagar,Ganganagar,Indian Oil Petrol Pump Chak 4-A Choti Sriganganagar,29.90282,73.840259,IOCL,Govt.,Type-II AC,AC,7.4,7.4,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.804429-73.454735,Karanpur Gajsinghpur Road District - Sri Ganganagar Rajasthan,Rajasthan,Ganganagar,Ganganagar,Karanpur Gajsinghpur Road District - Sri Ganganagar Rajasthan,29.804429,73.454735,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.933000-73.627806,Kila No 14 & 15 Chak 4 U Tehsil-Shrikaranpur,Rajasthan,Ganganagar,Ganganagar,Kila No 14 & 15 Chak 4 U Tehsil-Shrikaranpur,29.933,73.627806,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.019241-73.842521,Mahaveer Petroleum On Nh-62 Bikaner-Sriganganagar Roa Village-Rajiyasar Tehsil-Suratgarh,Rajasthan,Ganganagar,Ganganagar,Mahaveer Petroleum On Nh-62 Bikaner-Sriganganagar Roa Village-Rajiyasar Tehsil-Suratgarh,29.019241,73.842521,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.112017-73.648254,Murabba No. 159/43Kila No 13 Village 10 Mc District-Anupgarh,Rajasthan,Ganganagar,Ganganagar,Murabba No. 159/43Kila No 13 Village 10 Mc District-Anupgarh,29.112017,73.648254,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.280195-73.501153,Murba No 185/403Kila 1/1 & 2 Village 15 Bgd District-Anupgarh,Rajasthan,Ganganagar,Ganganagar,Murba No 185/403Kila 1/1 & 2 Village 15 Bgd District-Anupgarh,29.280195,73.501153,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.732428-73.792626,Murba No 43Kila 21 Chak 3 Kk Tehsil-Padampur,Rajasthan,Ganganagar,Ganganagar,Murba No 43Kila 21 Chak 3 Kk Tehsil-Padampur,29.732428,73.792626,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.099771-73.279567,Pathar No. 271/482 M. No16 Kila N Village 5 Lm Tehsil Anupgarh District-Anupgarh,Rajasthan,Ganganagar,Ganganagar,Pathar No. 271/482 M. No16 Kila N Village 5 Lm Tehsil Anupgarh District-Anupgarh,29.099771,73.279567,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-28.941802-73.868150,Po: Arjunsar Nh-15 Tehsil Suratgarh District Sriganganagar,Rajasthan,Ganganagar,Ganganagar,Po: Arjunsar Nh-15 Tehsil Suratgarh District Sriganganagar,28.941802,73.86815,IOCL,Govt.,Type-II AC,AC,7.4,7.4,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.848600-73.464500,Srikaranpur ( Lk-12007-93097) Distt. Sriganganagar Raj.,Rajasthan,Ganganagar,Ganganagar,Srikaranpur ( Lk-12007-93097) Distt. Sriganganagar Raj.,29.8486,73.4645,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.626829-73.678799,Village - 1 R.B. Tehsil Padampur Sriganganagar,Rajasthan,Ganganagar,Ganganagar,Village - 1 R.B. Tehsil Padampur Sriganganagar,29.626829,73.678799,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.704570-73.636519,Village - 20 Bb 2Nd Tehsil Padampur Sriganganagar,Rajasthan,Ganganagar,Ganganagar,Village - 20 Bb 2Nd Tehsil Padampur Sriganganagar,29.70457,73.636519,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.701970-73.617970,Village - 24 Bb Tehsil Padampur Sriganganagar,Rajasthan,Ganganagar,Ganganagar,Village - 24 Bb Tehsil Padampur Sriganganagar,29.70197,73.61797,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.857694-73.607161,Village - 32 F (Arayan) Tehsil Srikaranpur Sriganganagar,Rajasthan,Ganganagar,Ganganagar,Village - 32 F (Arayan) Tehsil Srikaranpur Sriganganagar,29.857694,73.607161,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.566533-73.875336,Village - 5 Dbn Tehsil Surathgarh On Nh 15,Rajasthan,Ganganagar,Ganganagar,Village - 5 Dbn Tehsil Surathgarh On Nh 15,29.566533,73.875336,IOCL,Govt.,Type-II AC,AC,7.4,7.4,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.645456-73.592401,Village 6Rb Tehsil Padampur Sriganganagar,Rajasthan,Ganganagar,Ganganagar,Village 6Rb Tehsil Padampur Sriganganagar,29.645456,73.592401,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.579124-76.819093,Indian Oil Petrol Pump Vill. Piloda Tehsil Wazirpur Dist. Sawai Madhopur,Rajasthan,Gangapurcity,Gangapur City,Indian Oil Petrol Pump Vill. Piloda Tehsil Wazirpur Dist. Sawai Madhopur,26.579124,76.819093,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.478309-76.730688,Ioc Petrol Pump Lalsot Road Gangapur City (Distt. Sawiamadhopur,Rajasthan,Gangapurcity,Gangapur City,Ioc Petrol Pump Lalsot Road Gangapur City (Distt. Sawiamadhopur,26.478309,76.730688,IOCL,Govt.,LEV AC Charge point,AC,3.3,3.3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-25.185250-74.616595,"VILLAGE & POST - HAMIRGARH, OPPOSITE RAILWAY STATION, , City=HAMIRGARH, District=BHILWARA RAJASTHAN, State=Rajasthan",Rajasthan,BHILWARA,HAMIRGARH,"VILLAGE & POST - HAMIRGARH, OPPOSITE RAILWAY STATION, , City=HAMIRGARH, District=BHILWARA RAJASTHAN, State=Rajasthan",25.18525,74.616595,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.586959-74.322779,"HANUMANGARH TOWN, NEAR BUS STAND, , City=HANUMANGARH, District=HANUMANGARHHA, State=Rajasthan",Rajasthan,HANUMANGARHHA,HANUMANGARH,"HANUMANGARH TOWN, NEAR BUS STAND, , City=HANUMANGARH, District=HANUMANGARHHA, State=Rajasthan",29.586959,74.322779,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-29.609156-74.295956,"HANUMANGARH - SRIGANGANAGAR ROAD, HANUMANAGARH, , City=HANUMANGARH JN., District=HANUMANGARHHA, State=Rajasthan",Rajasthan,HANUMANGARHHA,HANUMANGARH JN.,"HANUMANGARH - SRIGANGANAGAR ROAD, HANUMANAGARH, , City=HANUMANGARH JN., District=HANUMANGARHHA, State=Rajasthan",29.609156,74.295956,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-26.762169-74.503167,"SH-21 A, MAIN DAMAR ROAD, VILLAGE HARSORE, TEHSIL DEGANA, , City=HARSORE, District=NAGAUR, State=Rajasthan",Rajasthan,NAGAUR,HARSORE,"SH-21 A, MAIN DAMAR ROAD, VILLAGE HARSORE, TEHSIL DEGANA, , City=HARSORE, District=NAGAUR, State=Rajasthan",26.762169,74.503167,BPCL,Govt.,CCS,DC,60.0,60,2,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
BEE-27.232507-75.553439,"HASTEDA, CHOMU, , City=HASTEDA, District=JAIPUR (Rural), State=Rajasthan",Rajasthan,JAIPUR (Rural),HASTEDA,"HASTEDA, CHOMU, , City=HASTEDA, District=JAIPUR (Rural), State=Rajasthan",27.232507,75.553439,BPCL,Govt.,Bharat AC,AC,3.0,3,1,1,BEE EV Public Charging Stations Data till 26 October 2025,2025-10-26,,,
